name,points,challenge
No Identity,1390,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'Skip Skip Skip 1'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'rev'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '226']}"
banzai,1246,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'MSD', 'trunc', 'Skip Skip Skip 1'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'crypto', 'crypto', 'rev'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '148', '203', '226']}"
Flag Fortress 2,1239,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'Stdio Studio', 'MSD', 'Gotcha-Go'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'pwn', 'crypto', 'pwn'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '182', '148', '240']}"
katagaitai,1202,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'Stdio Studio', 'MSD', 'trunc'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'pwn', 'crypto', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '182', '148', '203']}"
MMA,1185,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'MSD', 'trunc'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'crypto', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '148', '203']}"
n0land3rs,1185,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'MSD', 'trunc'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'crypto', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '148', '203']}"
MIT,1185,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'MSD', 'trunc'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'crypto', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '148', '203']}"
0DayKW,1185,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'MSD', 'trunc'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'crypto', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '148', '203']}"
Tenured Exploiter,1184,"{'challenge_name': ['Welcome', 'DiNo.1', 'Length Calculator', 'rev rev rev', 'Warmdown', 'Stdio Studio', 'Skip Skip Skip 1', 'Gotcha-Go'], 'challenge_category': ['sanity check', 'misc', 'pwn', 'warmup', 'web', 'pwn', 'rev', 'pwn'], 'challenge_points': ['94', '96', '106', '102', '138', '182', '226', '240']}"
abbabaab,1164,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148']}"
P01TERGEIST,1164,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148']}"
0bscuri7y,1164,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148']}"
4guys,1164,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148']}"
aplhk,1096,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'MSD', 'canvasbox'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'crypto', 'web'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '148', '279']}"
nyahello,1072,"{'challenge_name': ['Slide Sandbox', 'canvasbox', 'Secure Bike'], 'challenge_category': ['web', 'web', 'crypto'], 'challenge_points': ['446', '279', '347']}"
Koidelab,1070,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'rot rot rot', 'MSD', 'Skip Skip Skip 1'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'rev', 'crypto', 'rev'], 'challenge_points': ['94', '96', '133', '106', '102', '165', '148', '226']}"
hamayanhamayan,1055,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Warmdown', 'Slide Sandbox', 'MSD'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'web', 'web', 'crypto'], 'challenge_points': ['94', '96', '133', '138', '446', '148']}"
Underr00ted,1047,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'rot rot rot', 'MSD', 'trunc'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'rev', 'crypto', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '165', '148', '203']}"
Team Bitsec,1047,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'rot rot rot', 'MSD', 'trunc'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'rev', 'crypto', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '165', '148', '203']}"
MessiOfCTF,1035,"{'challenge_name': ['Welcome', 'DiNo.1', 'Length Calculator', 'rev rev rev', 'Gotcha-Go', 'vibexec'], 'challenge_category': ['sanity check', 'misc', 'pwn', 'warmup', 'pwn', 'pwn'], 'challenge_points': ['94', '96', '106', '102', '240', '397']}"
NCA@Nepal,1026,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'rot rot rot', 'Stdio Studio', 'MSD'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'rev', 'pwn', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '165', '182', '148']}"
mr chan,1020,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'MSD', 'trunc'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'crypto', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '148', '203']}"
Rober,1020,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'MSD', 'trunc'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'crypto', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '148', '203']}"
Futakura,1020,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'MSD', 'trunc'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'crypto', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '148', '203']}"
team_enjoy,1016,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182']}"
kcz,999,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'Stdio Studio', 'MSD'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'pwn', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '182', '148']}"
