name,points,challenge
0bscuri7y,1501,"{'challenge_name': ['goose-intern-portal', 'server-side-rendering', 'finders-keepers', 'welcome'], 'challenge_category': ['web', 'web', 'misc', 'misc'], 'challenge_points': ['500', '500', '500', '1'], 'solve_time': ['2025-03-16T16:10:21.572439Z', '2025-03-16T16:01:29.343968Z', '2025-03-16T15:54:16.107655Z', '2025-03-16T15:52:53.008492Z']}"
0xFAILURES,1501,"{'challenge_name': ['server-side-rendering', 'goose-intern-portal', 'welcome', 'finders-keepers'], 'challenge_category': ['web', 'web', 'misc', 'misc'], 'challenge_points': ['500', '500', '1', '500'], 'solve_time': ['2025-03-16T16:40:37.648981Z', '2025-03-16T15:48:07.572523Z', '2025-03-16T15:47:58.915782Z', '2025-03-16T15:47:41.629958Z']}"
CodeCrashers,1500,"{'challenge_name': ['goose-intern-portal', 'server-side-rendering', 'finders-keepers'], 'challenge_category': ['web', 'web', 'misc'], 'challenge_points': ['500', '500', '500'], 'solve_time': ['2025-03-16T12:02:19.588824Z', '2025-03-16T10:53:57.832029Z', '2025-03-16T09:12:14.760345Z']}"
nova,1500,"{'challenge_name': ['goose-intern-portal', 'works-modulo-security', 'server-side-rendering'], 'challenge_category': ['web', 'web', 'web'], 'challenge_points': ['500', '500', '500'], 'solve_time': ['2025-03-16T15:59:42.411594Z', '2025-03-16T15:38:55.800392Z', '2025-03-16T14:03:05.849474Z']}"
flash,1500,"{'challenge_name': ['finders-keepers', 'hex-editor-xtended', 'intro-pwn'], 'challenge_category': ['misc', 'pwn', 'pwn'], 'challenge_points': ['500', '500', '500'], 'solve_time': ['2025-03-16T17:03:29.489332Z', '2025-03-16T16:59:37.549844Z', '2025-03-15T21:16:32.860029Z']}"
Zigma,1500,"{'challenge_name': ['finders-keepers', 'goose-intern-portal', 'server-side-rendering'], 'challenge_category': ['misc', 'web', 'web'], 'challenge_points': ['500', '500', '500'], 'solve_time': ['2025-03-16T18:17:50.067574Z', '2025-03-16T18:04:30.767770Z', '2025-03-16T18:00:48.272816Z']}"
Asahi,1500,"{'challenge_name': ['finders-keepers', 'goose-intern-portal', 'server-side-rendering'], 'challenge_category': ['misc', 'web', 'web'], 'challenge_points': ['500', '500', '500'], 'solve_time': ['2025-03-16T18:53:04.708907Z', '2025-03-16T18:48:46.762425Z', '2025-03-16T16:06:25.140173Z']}"
SilverSevens,1001,"{'challenge_name': ['finders-keepers', 'server-side-rendering', 'welcome'], 'challenge_category': ['misc', 'web', 'misc'], 'challenge_points': ['500', '500', '1'], 'solve_time': ['2025-03-15T22:09:39.762891Z', '2025-03-15T20:56:42.574473Z', '2025-03-15T19:02:53.866800Z']}"
Error 404,1001,"{'challenge_name': ['server-side-rendering', 'finders-keepers', 'welcome'], 'challenge_category': ['web', 'misc', 'misc'], 'challenge_points': ['500', '500', '1'], 'solve_time': ['2025-03-15T22:22:01.026599Z', '2025-03-15T20:44:19.834827Z', '2025-03-15T19:09:00.546016Z']}"
no!dea,1001,"{'challenge_name': ['welcome', 'server-side-rendering', 'finders-keepers'], 'challenge_category': ['misc', 'web', 'misc'], 'challenge_points': ['1', '500', '500'], 'solve_time': ['2025-03-16T04:37:01.187058Z', '2025-03-16T04:35:56.870129Z', '2025-03-16T02:30:06.595921Z']}"
naan nakaam,1001,"{'challenge_name': ['goose-intern-portal', 'finders-keepers', 'welcome'], 'challenge_category': ['web', 'misc', 'misc'], 'challenge_points': ['500', '500', '1'], 'solve_time': ['2025-03-16T13:01:56.640961Z', '2025-03-15T22:32:38.325726Z', '2025-03-15T21:40:00.598062Z']}"
[insert team name here],1001,"{'challenge_name': ['goose-intern-portal', 'welcome', 'finders-keepers'], 'challenge_category': ['web', 'misc', 'misc'], 'challenge_points': ['500', '1', '500'], 'solve_time': ['2025-03-16T15:03:58.480025Z', '2025-03-15T20:39:30.946638Z', '2025-03-15T19:59:21.449271Z']}"
Newguyss,1001,"{'challenge_name': ['finders-keepers', 'goose-intern-portal', 'welcome'], 'challenge_category': ['misc', 'web', 'misc'], 'challenge_points': ['500', '500', '1'], 'solve_time': ['2025-03-16T15:52:12.326358Z', '2025-03-16T14:49:10.467638Z', '2025-03-16T14:31:31.515289Z']}"
fr334aks-mini,1001,"{'challenge_name': ['welcome', 'goose-intern-portal', 'finders-keepers'], 'challenge_category': ['misc', 'web', 'misc'], 'challenge_points': ['1', '500', '500'], 'solve_time': ['2025-03-16T16:33:01.846381Z', '2025-03-16T16:22:35.877178Z', '2025-03-16T15:38:54.032880Z']}"
IDontExist,1001,"{'challenge_name': ['server-side-rendering', 'welcome', 'goose-intern-portal'], 'challenge_category': ['web', 'misc', 'web'], 'challenge_points': ['500', '1', '500'], 'solve_time': ['2025-03-16T16:36:14.392719Z', '2025-03-16T15:57:59.650841Z', '2025-03-16T15:46:01.261535Z']}"
f4n_n3r0,1001,"{'challenge_name': ['finders-keepers', 'goose-intern-portal', 'welcome'], 'challenge_category': ['misc', 'web', 'misc'], 'challenge_points': ['500', '500', '1'], 'solve_time': ['2025-03-16T18:32:42.338032Z', '2025-03-16T18:30:07.046389Z', '2025-03-16T04:15:30.407116Z']}"
CyberUNIT,1001,"{'challenge_name': ['server-side-rendering', 'finders-keepers', 'welcome'], 'challenge_category': ['web', 'misc', 'misc'], 'challenge_points': ['500', '500', '1'], 'solve_time': ['2025-03-16T18:57:44.037495Z', '2025-03-16T00:48:45.378575Z', '2025-03-16T00:44:42.130715Z']}"
kingyanikral2,1000,"{'challenge_name': ['finders-keepers', 'server-side-rendering'], 'challenge_category': ['misc', 'web'], 'challenge_points': ['500', '500'], 'solve_time': ['2025-03-15T21:20:16.154894Z', '2025-03-15T21:14:51.973845Z']}"
SC,1000,"{'challenge_name': ['finders-keepers', 'intro-pwn'], 'challenge_category': ['misc', 'pwn'], 'challenge_points': ['500', '500'], 'solve_time': ['2025-03-16T01:57:06.256612Z', '2025-03-16T01:52:41.508131Z']}"
0oo0oo0oo0oo0oo0,1000,"{'challenge_name': ['hex-editor-xtended', 'alice-and-bob'], 'challenge_category': ['pwn', 'crypto'], 'challenge_points': ['500', '500'], 'solve_time': ['2025-03-16T04:23:45.685962Z', '2025-03-16T03:33:07.942658Z']}"
hamayanhamayan,1000,"{'challenge_name': ['goose-intern-portal', 'server-side-rendering'], 'challenge_category': ['web', 'web'], 'challenge_points': ['500', '500'], 'solve_time': ['2025-03-16T11:52:14.697546Z', '2025-03-16T09:57:24.308818Z']}"
amyglan,1000,"{'challenge_name': ['hex-editor-xtended', 'server-side-rendering'], 'challenge_category': ['pwn', 'web'], 'challenge_points': ['500', '500'], 'solve_time': ['2025-03-16T12:35:25.539823Z', '2025-03-15T19:54:56.728440Z']}"
team3,1000,"{'challenge_name': ['intro-pwn', 'server-side-rendering'], 'challenge_category': ['pwn', 'web'], 'challenge_points': ['500', '500'], 'solve_time': ['2025-03-16T17:15:45.884506Z', '2025-03-16T10:47:44.721176Z']}"
brave little puppies,501,"{'challenge_name': ['welcome', 'finders-keepers'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['1', '500'], 'solve_time': ['2025-03-15T19:06:59.760342Z', '2025-03-15T19:06:49.335392Z']}"
Lazy Pokers,501,"{'challenge_name': ['finders-keepers', 'welcome'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['500', '1'], 'solve_time': ['2025-03-15T19:07:00.087376Z', '2025-03-15T19:06:29.083003Z']}"
TeamName,501,"{'challenge_name': ['finders-keepers', 'welcome'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['500', '1'], 'solve_time': ['2025-03-15T19:07:44.961755Z', '2025-03-15T19:02:22.356426Z']}"
Harsh Sharma,501,"{'challenge_name': ['finders-keepers', 'welcome'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['500', '1'], 'solve_time': ['2025-03-15T19:09:18.197483Z', '2025-03-15T19:02:55.243184Z']}"
Napalm,501,"{'challenge_name': ['finders-keepers', 'welcome'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['500', '1'], 'solve_time': ['2025-03-15T19:14:02.965854Z', '2025-03-15T19:05:59.134836Z']}"
Free Lunch,501,"{'challenge_name': ['finders-keepers', 'welcome'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['500', '1'], 'solve_time': ['2025-03-15T19:22:11.672882Z', '2025-03-15T19:17:14.684118Z']}"
H7Tex,501,"{'challenge_name': ['welcome', 'finders-keepers'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['1', '500'], 'solve_time': ['2025-03-15T19:22:15.774942Z', '2025-03-15T19:19:02.419373Z']}"
p,501,"{'challenge_name': ['finders-keepers', 'welcome'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['500', '1'], 'solve_time': ['2025-03-15T19:25:59.969179Z', '2025-03-15T19:19:10.285246Z']}"
Devesh,501,"{'challenge_name': ['finders-keepers', 'welcome'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['500', '1'], 'solve_time': ['2025-03-15T19:34:53.111041Z', '2025-03-15T19:28:53.962381Z']}"
Allthejacks,501,"{'challenge_name': ['finders-keepers', 'welcome'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['500', '1'], 'solve_time': ['2025-03-15T19:47:19.397963Z', '2025-03-15T19:36:13.326455Z']}"
GHOST,501,"{'challenge_name': ['finders-keepers', 'welcome'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['500', '1'], 'solve_time': ['2025-03-15T20:32:48.269308Z', '2025-03-15T19:11:13.628949Z']}"
,501,"{'challenge_name': ['finders-keepers', 'welcome'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['500', '1'], 'solve_time': ['2025-03-15T20:52:04.650009Z', '2025-03-15T20:01:48.711366Z']}"
aCyberVike,501,"{'challenge_name': ['welcome', 'finders-keepers'], 'challenge_category': ['misc', 'misc'], 'challenge_points': ['1', '500'], 'solve_time': ['2025-03-15T21:12:47.127118Z', '2025-03-15T21:10:42.205829Z']}"
