name,points,challenge
redlar,1000,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'Pest Control', 'silence', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'osint', 'web', 'ppc', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '100', '200', '100', '100', '150']}"
CaTFish,1000,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'noteasy26', 'Pest Control', 'portable executable', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'osint', 'crypto', 'web', 'reverse', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '100', '100', '100', '100', '100', '150']}"
k0kos,1000,"{'challenge_name': ['forked', 'inside out', 'The Last Chance', 'Pest Control', 'portable executable', 'PNG', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'stegano', 'web', 'reverse', 'forensics', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '100', '250', '100', '100']}"
1nfoBеZdary,950,"{'challenge_name': ['CraftCraft', 'forked', 'inside out', 'Is the limit', 'noteasy26', 'Summer reading', 'Yankbox'], 'challenge_category': ['ppc', 'admin', 'forensics', 'osint', 'crypto', 'web', 'ctb'], 'challenge_points': ['300', '150', '100', '100', '100', '100', '100']}"
k0z1nak,950,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'The Last Chance', '/locate', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'osint', 'stegano', 'osint', 'reverse', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '200', '100', '100', '100']}"
kingyanikral,950,"{'challenge_name': ['forked', 'inside out', 'The Last Chance', 'Medium rare', 'Pest Control', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'stegano', 'web', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '250', '100', '100', '150']}"
Nepaletka,950,"{'challenge_name': ['forked', 'inside out', 'Is the limit', '/locate', 'Pest Control', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'osint', 'osint', 'web', 'reverse', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '200', '100', '100', '100', '100']}"
Жирлинов_play,950,"{'challenge_name': ['CraftCraft', 'forked', 'inside out', 'Is the limit', '/locate', 'Summer reading'], 'challenge_category': ['ppc', 'admin', 'forensics', 'osint', 'osint', 'web'], 'challenge_points': ['300', '150', '100', '100', '200', '100']}"
InfoSecMakesMeCry,950,"{'challenge_name': ['Casts, apparently', 'forked', 'Grille', 'inside out', 'The Last Chance', 'Pest Control', 'Summer reading', 'Zoo'], 'challenge_category': ['forensics', 'admin', 'crypto', 'forensics', 'stegano', 'web', 'web', 'web'], 'challenge_points': ['150', '150', '100', '100', '100', '100', '100', '150']}"
l4h,900,"{'challenge_name': ['forked', 'Grille', 'inside out', 'Is the limit', 'Pest Control', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'crypto', 'forensics', 'osint', 'web', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '100', '100', '100', '100', '150']}"
mygico ,900,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'Pest Control', 'PNG', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'osint', 'web', 'forensics', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '250', '100', '100']}"
holyhexor,900,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'portable executable', 'PNG', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'osint', 'reverse', 'forensics', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '250', '100', '100']}"
Zenbuai-gumi,850,"{'challenge_name': ['forked', 'inside out', 'Is the limit', '/locate', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'osint', 'osint', 'reverse', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '200', '100', '100', '100']}"
NullPointerException,850,"{'challenge_name': ['CraftCraft', 'forked', 'inside out', '/locate', 'Summer reading'], 'challenge_category': ['ppc', 'admin', 'forensics', 'osint', 'web'], 'challenge_points': ['300', '150', '100', '200', '100']}"
G0DM0D,800,"{'challenge_name': ['forked', 'inside out', '/locate', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'osint', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '200', '100', '100', '150']}"
while_hot_False_SHKOLO_CTF_RU,800,"{'challenge_name': ['forked', 'inside out', 'Pest Control', 'PNG', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'web', 'forensics', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '250', '100', '100']}"
vanutp,800,"{'challenge_name': ['forked', 'inside out', '/locate', 'PNG', 'Summer reading'], 'challenge_category': ['admin', 'forensics', 'osint', 'forensics', 'web'], 'challenge_points': ['150', '100', '200', '250', '100']}"
KR4K3R'S,800,"{'challenge_name': ['inside out', '/locate', 'noteasy26', 'Pest Control', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['forensics', 'osint', 'crypto', 'web', 'reverse', 'web', 'ctb'], 'challenge_points': ['100', '200', '100', '100', '100', '100', '100']}"
flippers,800,"{'challenge_name': ['Casts, apparently', 'forked', 'inside out', 'Is the limit', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['forensics', 'admin', 'forensics', 'osint', 'reverse', 'web', 'ctb'], 'challenge_points': ['150', '150', '100', '100', '100', '100', '100']}"
CyberUnicorn,800,"{'challenge_name': ['forked', 'inside out', 'Pest Control', 'portable executable', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'web', 'reverse', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '100', '100', '100', '150']}"
r3pka,800,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'portable executable', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'osint', 'reverse', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '100', '100', '100', '150']}"
KROJICTexploit,800,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'portable executable', 'PNG', 'Summer reading'], 'challenge_category': ['admin', 'forensics', 'osint', 'reverse', 'forensics', 'web'], 'challenge_points': ['150', '100', '100', '100', '250', '100']}"
shadowfiend-ики,800,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'PNG', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'osint', 'forensics', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '250', '100', '100']}"
brooo,750,"{'challenge_name': ['forked', 'inside out', '/locate', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'osint', 'reverse', 'web', 'ctb'], 'challenge_points': ['150', '100', '200', '100', '100', '100']}"
Civilization enjoyers,750,"{'challenge_name': ['Boxcat', 'Catbox', 'Grille', 'inside out', 'Is the limit', 'Summer reading'], 'challenge_category': ['crypto', 'misc', 'crypto', 'forensics', 'osint', 'web'], 'challenge_points': ['250', '100', '100', '100', '100', '100']}"
charlie +wx /mshp/team,700,"{'challenge_name': ['forked', 'inside out', 'portable executable', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'reverse', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '100', '100', '150']}"
bomj gang,700,"{'challenge_name': ['forked', 'inside out', 'Pest Control', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'web', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '100', '100', '150']}"
eltech overfl0w,700,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'PNG', 'Summer reading'], 'challenge_category': ['admin', 'forensics', 'osint', 'forensics', 'web'], 'challenge_points': ['150', '100', '100', '250', '100']}"
idunno,700,"{'challenge_name': ['forked', 'inside out', 'portable executable', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'reverse', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '100', '100', '150']}"
v3rb0s1ty,650,"{'challenge_name': ['forked', 'inside out', 'Pest Control', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'web', 'reverse', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '100', '100']}"
GopniX,650,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'osint', 'reverse', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '100', '100']}"
sanches ,650,"{'challenge_name': ['CraftCraft', 'forked', 'inside out', 'Yankbox'], 'challenge_category': ['ppc', 'admin', 'forensics', 'ctb'], 'challenge_points': ['300', '150', '100', '100']}"
roflstack,650,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'osint', 'reverse', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '100', '100']}"
DevOps600k,650,"{'challenge_name': ['forked', 'inside out', 'Pest Control', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'web', 'reverse', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '100', '100']}"
t3st3r_p3n,650,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'Pest Control', 'portable executable', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'osint', 'web', 'reverse', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '100', '100']}"
Васи,650,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'osint', 'reverse', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '100', '100']}"
v0idSndct,600,"{'challenge_name': ['forked', 'inside out', 'PNG', 'Summer reading'], 'challenge_category': ['admin', 'forensics', 'forensics', 'web'], 'challenge_points': ['150', '100', '250', '100']}"
"Q<,,L|L[;::!",600,"{'challenge_name': ['forked', 'inside out', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '100', '150']}"
fu[r]+y cats,550,"{'challenge_name': ['forked', 'inside out', '/locate', 'Summer reading'], 'challenge_category': ['admin', 'forensics', 'osint', 'web'], 'challenge_points': ['150', '100', '200', '100']}"
Hope9,550,"{'challenge_name': ['forked', 'inside out', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'reverse', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '100']}"
sigma bears,550,"{'challenge_name': ['forked', 'inside out', 'Pest Control', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'web', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '100']}"
cr3pvscol0,550,"{'challenge_name': ['inside out', 'portable executable', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['forensics', 'reverse', 'web', 'ctb', 'web'], 'challenge_points': ['100', '100', '100', '100', '150']}"
mimicats,550,"{'challenge_name': ['forked', 'inside out', 'Pest Control', 'portable executable', 'Summer reading'], 'challenge_category': ['admin', 'forensics', 'web', 'reverse', 'web'], 'challenge_points': ['150', '100', '100', '100', '100']}"
DurkaOnline,550,"{'challenge_name': ['inside out', 'The Last Chance', 'portable executable', 'PNG'], 'challenge_category': ['forensics', 'stegano', 'reverse', 'forensics'], 'challenge_points': ['100', '100', '100', '250']}"
Test Team Please Ignore,550,"{'challenge_name': ['inside out', 'Pest Control', 'PNG', 'Summer reading'], 'challenge_category': ['forensics', 'web', 'forensics', 'web'], 'challenge_points': ['100', '100', '250', '100']}"
l3g3nd4ry t4bl3 №7,550,"{'challenge_name': ['forked', 'inside out', 'Pest Control', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'web', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '100']}"
Aboba9000,550,"{'challenge_name': ['forked', 'inside out', '/locate', 'portable executable'], 'challenge_category': ['admin', 'forensics', 'osint', 'reverse'], 'challenge_points': ['150', '100', '200', '100']}"
