name,points,challenge
team3425324543,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
tbsm4l,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
zysgmzb,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Saen0zu,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
ASpyRing,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Fun:),0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
fennecksky,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
PEBKAC,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
huble,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
taurus,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
cyb3rq,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
The Glitch Mob,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
solo,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
5unkn0wn,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
tes,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
PixelPioneers25,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
天亮一起追太阳,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Network Ninjas,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
The Nepali Guy,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
tim,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
CTL,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
嗨嗨嗨,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
:xD,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
The Hacktivists,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
WInCx,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Re-Dem-pt-ion,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
CyberUNIT,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
blarfengarrrrrrrr,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
moichip,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
mcusecurity,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Mists,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
GGWPs,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
swisscheese,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
ZeroMarea,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Hubbabubba,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Bagman,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
mrwalker511,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
